"","Geo_FIPS","MAJORITY","AADT","TC","Percentage.of.below.18","Percentage.of.above.65","Percentage.of.non.white.pop","Percentage.of.less.than.HS","Percentage.of.unemployment","MHI","Population.Density..Per.Sq..Mile.","PM2.5","Traffic"
"1",6037101110,22,0,0,0.2,0.17,0.22,0.15,0.07,63534,9710.18,11.30213066,566.5033447
"2",6037101122,22,0,0,0.13,0.2,0.12,0.06,0.05,90389,3335.385,11.09143346,165.7435974
"3",6037101220,22,0,0,0.2,0.16,0.29,0.2,0.1,43713,13719.17,11.2582362,821.6798096
"4",6037101300,22,0,0,0.11,0.24,0.14,0.1,0.04,81776,3897.202,11.01194549,1468.619195
"5",6037101400,71,0,0,0.15,0.19,0.23,0.09,0.06,75139,1419.35,11.1423019,2583.428727
"6",6037102103,23,0,0,0.16,0.15,0.23,0.05,0.09,76833,3848.471,11.29546441,2493.635495
"7",6037102104,23,0,0,0.15,0.2,0.2,0.1,0.1,80789,5810.727,11.46432553,3124.637798
"8",6037102105,23,0,0,0.17,0.1,0.34,0.2,0.06,57614,10012.82,11.56388147,2648.113091
"9",6037102107,71,0,0,0.16,0.16,0.23,0.1,0.06,109375,872.5884,11.14147063,1594.259505
"10",6037103101,23,0,0,0.19,0.15,0.18,0.13,0.04,99875,3098.075,11.24459686,140.8095466
"11",6037103102,23,0,0,0.16,0.17,0.26,0.19,0.05,75276,9879.707,11.23485105,687.9059962
"12",6037103300,22,0,0,0.19,0.19,0.17,0.03,0.04,105909,1594.402,11.14759703,899.7361175
"13",6037104103,23,0,0,0.2,0.13,0.31,0.26,0,97543,9362.728,11.24668191,2019.065361
"14",6037104105,23,0,0,0.24,0.09,0.46,0.37,0.07,54960,26817.63,11.13779234,1567.364184
"15",6037104108,23,0,0,0.27,0.1,0.41,0.39,0.07,51875,14173,11.19241127,1564.364074
"16",6037104124,22,0,0,0.22,0.14,0.35,0.18,0.05,77885,2240.531,10.91960855,2415.424348
"17",6037104201,23,1,0,0.24,0.11,0.38,0.43,0.05,60129,10855.54,11.16285509,1319.63451
"18",6037104203,23,0,0,0.28,0.07,0.42,0.45,0.05,49609,19904.44,11.16595012,1482.035379
"19",6037104204,71,1,0,0.23,0.11,0.36,0.39,0.07,59000,3576.102,10.9466938,1528.996943
"20",6037104310,23,0,0,0.32,0.09,0.39,0.46,0.05,74940,8518.715,11.20136625,2365.659717
"21",6037104401,23,1,1,0.25,0.11,0.34,0.45,0.06,69000,12434.37,11.28546472,2260.072102
"22",6037104403,23,1,1,0.23,0.13,0.39,0.36,0.07,60804,12485.01,11.44347884,4907.459464
"23",6037104404,23,0,0,0.3,0.08,0.4,0.48,0.07,56974,14802.13,11.32010666,1037.939823
"24",6037104500,23,0,0,0.21,0.12,0.47,0.49,0.03,64229,14754.58,11.40197774,893.8911847
"25",6037104610,23,0,0,0.25,0.1,0.43,0.5,0.02,61359,14810.23,11.40197774,525.0582645
"26",6037104620,23,0,0,0.21,0.1,0.47,0.51,0.05,64648,17202.52,11.40197774,457.8546445
"27",6037104701,23,0,0,0.34,0.07,0.35,0.6,0.11,35357,20710.34,11.30315023,904.4845999
"28",6037104703,24,0,0,0.35,0.06,0.35,0.5,0.06,41875,4818.29,11.2284956,785.071341
"29",6037104704,23,0,0,0.33,0.1,0.42,0.27,0.04,43338,6730.944,11.37171568,781.9743214
"30",6037104821,23,0,0,0.27,0.08,0.43,0.38,0.06,70231,17294.12,11.44575547,596.6045641
"31",6037104822,23,0,0,0.28,0.09,0.35,0.54,0.06,60515,12166.71,11.3752253,4822.397793
"32",6037106010,23,0,0,0.23,0.16,0.24,0.16,0.03,89946,3181.671,10.84104549,1191.410493
"33",6037106020,22,1,1,0.17,0.15,0.18,0.26,0.06,79703,6981.294,10.75629213,1037.527848
"34",6037106111,22,0,0,0.19,0.15,0.35,0.16,0.02,95288,2846.323,10.85587997,252.3170285
"35",6037106112,23,1,0,0.26,0.12,0.29,0.19,0.02,95625,4509.321,10.94114862,1002.147964
"36",6037106113,23,0,0,0.23,0.15,0.25,0.25,0.05,96667,6633.482,10.92587915,1585.200139
"37",6037106114,23,0,0,0.32,0.08,0.24,0.38,0.06,58194,16188.21,11.03348841,1917.265932
"38",6037106403,23,0,0,0.26,0.12,0.17,0.51,0.04,72604,8590.004,10.98471997,585.6584359
"39",6037106405,22,0,0,0.27,0.1,0.31,0.38,0.05,59352,10517.03,10.80754528,1168.006689
"40",6037106406,23,0,0,0.23,0.15,0.22,0.28,0.02,85115,7249.902,10.76509567,1122.159589
"41",6037106407,23,1,1,0.3,0.13,0.28,0.42,0.1,34327,34799.31,10.98471997,1741.756484
"42",6037106408,23,1,1,0.3,0.05,0.26,0.25,0.03,60199,41461.06,10.86166993,1734.364302
"43",6037106510,52,1,1,0.29,0.11,0.27,0.21,0.02,85521,2548.757,10.59569518,2927.384341
"44",6037106520,23,0,0,0.23,0.13,0.15,0.35,0.02,63924,6950.838,10.92897449,386.8328073
"45",6037106603,52,1,1,0.19,0.23,0.34,0.08,0.03,112404,534.1554,10.37209684,2843.234906
"46",6037106604,23,1,1,0.28,0.17,0.17,0.36,0.03,60350,5026.131,11.03732681,2978.657096
"47",6037106641,23,0,0,0.2,0.21,0.29,0.09,0.05,110357,5410.383,10.95076564,238.5626636
"48",6037106642,23,0,0,0.22,0.22,0.35,0.05,0.05,109063,4861.171,11.09275671,2125.360558
"49",6037106643,22,0,0,0.18,0.2,0.33,0.09,0.08,164125,2732.09,10.94210448,2144.811387
"50",6037106645,22,0,0,0.2,0.21,0.25,0.07,0.07,113940,3739.601,11.22167655,388.223765
"51",6037106646,23,0,0,0.18,0.22,0.4,0.1,0.08,110734,5545.915,11.20058307,3423.479442
"52",6037106648,23,0,0,0.3,0.09,0.25,0.42,0.02,68426,14848.87,11.15277668,607.7508307
"53",6037106649,23,1,1,0.24,0.13,0.4,0.26,0.02,87039,6194.044,11.17287637,1941.713469
"54",6037107010,23,0,0,0.25,0.08,0.26,0.39,0.09,69934,11881.84,10.88563321,562.0449257
"55",6037107020,23,0,0,0.3,0.07,0.25,0.32,0.02,84289,13842.87,11.0285217,539.8754624
"56",6037108101,23,0,0,0.16,0.26,0.34,0.1,0.05,121563,5340.001,11.03665977,2703.168762
"57",6037108102,22,0,0,0.19,0.24,0.42,0.08,0.07,100938,4212.643,10.87528753,1840.089199
"58",6037108103,23,0,0,0.14,0.26,0.36,0.06,0.01,146932,3129.274,10.94379099,1359.641575
"59",6037108104,23,0,0,0.25,0.18,0.49,0.05,0.02,152321,5756.783,10.70323464,136.3512126
"60",6037108202,52,0,0,0.25,0.21,0.61,0.07,0.05,97188,3233.558,10.51287274,3938.792052
"61",6037109100,23,1,1,0.2,0.25,0.39,0.23,0.05,67750,2677.181,11.11249892,2123.368674
"62",6037109200,23,1,1,0.22,0.1,0.41,0.08,0.03,117857,6187.125,11.35818212,2217.713803
"63",6037109300,23,1,1,0.16,0.17,0.39,0.09,0.09,86316,6221.414,11.40346339,2777.346895
"64",6037109400,23,1,1,0.2,0.14,0.58,0.23,0.03,82215,7831.169,11.34325331,2243.427021
"65",6037109500,23,1,1,0.31,0.13,0.4,0.46,0.07,33387,10476.32,11.23023082,2115.630838
"66",6037109601,23,1,1,0.22,0.14,0.56,0.2,0.08,93778,5783.176,11.39127667,1974.184251
"67",6037109603,23,0,0,0.21,0.15,0.6,0.24,0.08,56970,11141.58,11.66569556,1789.453962
"68",6037109604,23,1,1,0.22,0.11,0.54,0.11,0.08,92500,7043.313,11.4990414,2696.231331
"69",6037109700,23,1,1,0.21,0.14,0.43,0.09,0.07,101709,7533.983,11.47001272,2656.587808
"70",6037109800,23,0,0,0.23,0.16,0.55,0.15,0.05,92356,10242.2,11.62009789,1567.98026
"71",6037111100,23,0,0,0.18,0.14,0.47,0.18,0.06,91648,7773.057,11.41925994,2039.576488
"72",6037111201,23,0,0,0.19,0.17,0.32,0.12,0.05,90341,4912.404,11.26083916,3092.14405
"73",6037111202,23,0,0,0.23,0.15,0.34,0.1,0.06,84240,7171.857,11.45456864,586.4573458
"74",6037111204,23,0,0,0.19,0.24,0.43,0.07,0.04,154038,4806.282,11.40771727,1638.834615
"75",6037111205,23,0,0,0.23,0.17,0.6,0.04,0.06,77351,8779.897,11.70425543,889.1301489
"76",6037111206,22,0,0,0.18,0.21,0.36,0.06,0.03,114275,4343.432,11.36662201,2206.785866
"77",6037111302,23,0,0,0.17,0.18,0.47,0.07,0.06,62865,8611.615,11.82283365,706.3909661
"78",6037113101,23,0,0,0.16,0.23,0.26,0.07,0.04,106000,4252.12,10.78997184,1930.192207
"79",6037113102,22,0,0,0.13,0.23,0.17,0.04,0.06,163021,2141.38,11.09057903,2645.748348
"80",6037113211,52,1,0,0.15,0.27,0.19,0.05,0.04,91094,1461.695,10.27739389,2025.031489
"81",6037113212,23,0,0,0.18,0.18,0.46,0.11,0.04,84429,9062.559,10.6125987,626.5007074
"82",6037113213,23,0,0,0.21,0.15,0.56,0.07,0.02,91544,10448.88,10.67168543,729.2285159
"83",6037113231,23,0,0,0.22,0.2,0.29,0.06,0.07,112500,1447.393,10.08304904,411.5060328
"84",6037113232,22,0,0,0.2,0.24,0.3,0.07,0.01,113079,5409.853,10.91904895,1108.751137
"85",6037113234,23,0,0,0.27,0.15,0.53,0.25,0.02,59598,12331.25,11.32230518,1053.708388
"86",6037113235,22,0,0,0.23,0.14,0.4,0.06,0.05,89792,3295.191,9.859399641,237.6801105
"87",6037113237,24,0,0,0.2,0.22,0.45,0.06,0.08,82024,2293.48,10.45905335,667.0125062
"88",6037113301,23,0,0,0.21,0.21,0.34,0.1,0.08,66793,4031.477,11.94831277,1259.88885
"89",6037113303,24,0,0,0.2,0.21,0.26,0.1,0.06,93656,2654.887,11.47080701,857.5960501
"90",6037113322,23,0,0,0.18,0.21,0.41,0.1,0.02,94983,6627.105,11.37082616,926.0374672
"91",6037115101,22,0,0,0.19,0.22,0.39,0.06,0.03,141711,3390.941,12.10821715,1226.511604
"92",6037115103,23,0,0,0.03,0,0.51,0,0.22,43958,5766.118,11.91777546,836.666825
"93",6037115104,22,0,0,0.11,0.11,0.52,0.12,0.07,54861,11112.11,12.10876877,1081.089913
"94",6037115202,23,0,0,0.13,0.1,0.52,0.09,0.02,65125,8472.728,12.41477456,1341.243314
"95",6037115301,23,0,0,0.2,0.22,0.39,0.09,0.04,94279,7224.821,11.9625185,1031.761495
"96",6037115302,23,0,0,0.24,0.1,0.5,0.32,0.03,45549,12303.47,12.55151073,1453.312393
"97",6037115401,22,0,0,0.25,0.1,0.41,0.19,0.04,71646,8663.804,12.64622444,1181.421554
"98",6037115403,23,0,0,0.23,0.11,0.59,0.23,0.03,54407,13186.53,12.58335026,1220.348247
"99",6037115404,23,0,0,0.17,0.11,0.56,0.21,0.04,66136,7661.092,12.62052222,1388.333084
"100",6037117101,23,0,0,0.22,0.05,0.83,0.14,0.06,90750,17530.28,11.70934701,1142.81
"101",6037117102,23,0,0,0.2,0.13,0.44,0.24,0.05,69500,7175.441,11.66569556,848.1180638
"102",6037117201,23,0,0,0.3,0.12,0.61,0.23,0.1,61335,16982.98,11.85326141,2615.008371
"103",6037117202,23,0,0,0.2,0.21,0.51,0.1,0.06,100326,3759.601,11.76122625,2117.010972
"104",6037117301,23,0,0,0.17,0.15,0.46,0.11,0.08,97634,7603.279,11.87764253,904.4525312
"105",6037117302,23,0,0,0.21,0.19,0.4,0.12,0.06,102917,6600.488,11.99828813,1099.203403
"106",6037117303,23,0,0,0.2,0.15,0.51,0.15,0.04,83931,5399.782,12.28930733,1190.698508
"107",6037117404,23,0,0,0.18,0.11,0.52,0.13,0.05,107981,7809.634,12.13614247,2745.076287
"108",6037117405,23,0,0,0.35,0.03,0.73,0.56,0.04,36538,45862.53,11.95061359,3378.921693
"109",6037117407,24,0,0,0.39,0.03,0.81,0.57,0.07,33480,50094.76,11.95061359,3474.392268
"110",6037117408,23,0,0,0.33,0.05,0.65,0.41,0.11,36250,21138.86,12.06000567,3927.660141
"111",6037117510,23,0,0,0.33,0.07,0.66,0.38,0.02,46838,28885.24,11.77397672,1291.579203
"112",6037117520,23,0,0,0.34,0.03,0.77,0.45,0.12,36003,33557.68,11.77397672,1165.589595
"113",6037117530,23,0,0,0.29,0.06,0.72,0.41,0.09,55483,32066.53,11.86110213,1250.399373
"114",6037119001,23,1,1,0.22,0.13,0.43,0.36,0.06,85758,11298.04,11.410504,3020.620667
"115",6037119201,23,0,0,0.23,0.11,0.41,0.38,0.09,91111,12430.94,11.54686613,772.63019
"116",6037119202,23,1,1,0.22,0.12,0.5,0.45,0.04,67500,12850.88,11.47638507,3091.475196
"117",6037119310,23,0,0,0.18,0.15,0.59,0.31,0.05,47959,24900.57,11.66547916,801.9608994
"118",6037119320,23,0,0,0.25,0.08,0.78,0.35,0.07,72813,26121.48,11.66547916,1015.254491
"119",6037119340,24,0,0,0.38,0.03,0.65,0.56,0.1,30817,90411.78,11.6143557,1131.456675
"120",6037119341,23,0,0,0.2,0.15,0.71,0.31,0.11,51083,22934.57,11.6143557,904.8160579
"121",6037119342,23,0,0,0.28,0.07,0.63,0.27,0.07,58611,34411.18,11.66547916,869.8192291
"122",6037119400,23,0,0,0.22,0.11,0.47,0.42,0.06,83333,12747.23,11.57359089,651.3217557
"123",6037119700,23,0,0,0.22,0.16,0.42,0.18,0.03,81688,9874.197,11.50038668,1301.781763
"124",6037119900,23,0,0,0.22,0.13,0.59,0.28,0.05,78000,12910.48,11.63126039,1245.499306
"125",6037120010,23,0,0,0.21,0.1,0.68,0.34,0.09,49432,12641.8,12.08174436,1392.963629
"126",6037120020,23,0,0,0.22,0.1,0.75,0.41,0.14,37045,18654.32,11.81424877,1444.132983
"127",6037120030,24,0,0,0.27,0.1,0.74,0.51,0.06,30625,19254.16,11.81424877,1435.707547
"128",6037120103,24,0,0,0.37,0.05,0.72,0.51,0.15,26875,64566.87,11.6143557,1094.977259
"129",6037120104,24,0,0,0.23,0.08,0.71,0.25,0.05,38672,12713.47,11.67964041,1309.647534
"130",6037120105,23,0,0,0.24,0.16,0.68,0.38,0.07,33984,13313.86,11.64699806,1022.871781
"131",6037120106,24,0,0,0.31,0.06,0.66,0.41,0.11,36217,59919.82,11.86110213,1438.441868
"132",6037120107,23,0,0,0.37,0.05,0.68,0.5,0.12,30481,49805.25,11.86110213,1006.633174
"133",6037120108,23,0,0,0.26,0.08,0.61,0.43,0.09,39032,32556.83,11.77397672,1072.152612
"134",6037120300,23,0,0,0.18,0.13,0.67,0.22,0.06,70208,7893.566,11.67857435,1443.169452
"135",6037120400,23,0,0,0.22,0.11,0.59,0.22,0.11,54733,16448.9,11.58425896,1320.71934
"136",6037121010,23,1,1,0.19,0.15,0.47,0.25,0.05,62903,6621.882,11.45562342,2277.041811
"137",6037121020,23,0,0,0.19,0.1,0.34,0.28,0.09,53345,11339.65,11.50132407,1847.598501
"138",6037121101,23,0,0,0.22,0.08,0.32,0.29,0.05,59267,15696.17,11.49189975,3356.042025
"139",6037121102,23,0,0,0.2,0.18,0.14,0.31,0.04,48750,860.3215,11.35398379,992.603908
"140",6037121210,23,1,1,0.18,0.2,0.45,0.45,0.04,67375,3794.151,11.30064758,2495.507189
"141",6037121221,23,0,0,0.2,0.12,0.32,0.32,0.09,64335,12429.47,11.43570021,3028.121981
"142",6037121222,23,0,0,0.27,0.08,0.31,0.47,0.05,55192,9970.626,11.41126373,2560.759679
"143",6037121600,23,0,0,0.16,0.18,0.41,0.17,0.04,79474,6216.426,11.50132407,1965.225004
"144",6037121801,23,0,0,0.21,0.1,0.51,0.3,0.07,42520,16675.06,11.49489892,741.577982
"145",6037121802,23,0,0,0.22,0.12,0.43,0.29,0.07,68083,8761.391,11.40523782,1344.169027
"146",6037121900,23,0,0,0.24,0.1,0.27,0.42,0.07,54702,5772.357,11.43961966,1676.067303
"147",6037122000,23,1,1,0.17,0.16,0.33,0.27,0.09,75486,5113.709,11.50541661,2019.798812
"148",6037122120,23,0,0,0.24,0.1,0.46,0.38,0.08,61625,18030,11.49943551,489.5146704
"149",6037122121,23,0,0,0.23,0.1,0.31,0.36,0.06,53125,17785.89,11.49943551,560.5847404
"150",6037122122,23,0,0,0.28,0.1,0.31,0.53,0.06,41811,6945.463,11.4259185,1620.993788
"151",6037122200,23,0,0,0.23,0.1,0.24,0.41,0.04,54250,5270.083,11.50595509,1841.906073
"152",6037122410,24,0,0,0.25,0.09,0.4,0.35,0.1,36222,12664.34,11.52566258,1034.494912
"153",6037122420,23,0,0,0.24,0.08,0.47,0.37,0.06,44967,13518.59,11.51838156,792.5627615
"154",6037123010,23,0,0,0.3,0.09,0.23,0.41,0.02,36518,10267.16,11.5297162,670.9746195
"155",6037123020,23,0,0,0.24,0.13,0.37,0.4,0.07,42056,14881.15,11.5297162,566.055855
"156",6037123103,23,0,0,0.21,0.12,0.33,0.24,0.05,48902,10946.84,11.47988762,1007.300202
"157",6037123104,23,0,0,0.25,0.14,0.35,0.21,0.04,41766,14631.56,11.51474422,695.2956959
"158",6037123203,24,0,0,0.28,0.05,0.41,0.39,0.04,48850,18165.58,11.5211534,1170.013836
"159",6037123204,23,0,0,0.22,0.04,0.54,0.36,0.09,41375,24996.68,11.5211534,1099.925192
"160",6037123205,24,0,0,0.22,0.07,0.28,0.38,0.04,46083,8517.831,11.5211534,997.0578095
"161",6037123206,24,0,0,0.2,0.1,0.36,0.44,0.06,32266,11049.95,11.51704283,953.9061729
"162",6037123301,23,1,0,0.15,0.15,0.49,0.23,0.05,57031,9000.976,11.52590949,2463.045038
"163",6037123303,23,0,0,0.18,0.12,0.35,0.27,0.1,44477,12622.74,11.56904887,1078.155377
"164",6037123304,23,1,0,0.2,0.22,0.31,0.19,0.07,39631,12851.49,11.52481034,2529.147605
"165",6037123410,23,0,0,0.21,0.08,0.27,0.28,0.05,50481,22157.12,11.59401635,1125.454334
"166",6037123420,23,0,0,0.24,0.11,0.27,0.24,0.05,44790,14663.13,11.56904887,1129.298025
"167",6037123510,23,0,0,0.19,0.16,0.45,0.24,0.05,45338,15753.91,11.59401635,983.484226
"168",6037123520,23,0,0,0.25,0.11,0.31,0.24,0.12,45521,14524.96,11.57827864,1034.154566
"169",6037123601,23,0,0,0.18,0.16,0.25,0.2,0.06,55241,8269.843,11.5711356,902.9029108
"170",6037123602,23,0,0,0.17,0.16,0.3,0.17,0.06,50667,10214.76,11.64810526,1008.392548
"171",6037123700,23,0,0,0.2,0.17,0.24,0.22,0.04,65278,12061.22,11.54238267,1376.766432
"172",6037123800,23,1,0,0.19,0.13,0.23,0.13,0.04,75096,12082.21,11.49534692,2509.978931
"173",6037123901,23,1,0,0.21,0.09,0.47,0.23,0.02,66771,9419.626,11.49534692,2012.719883
"174",6037123902,23,0,0,0.18,0.11,0.34,0.05,0.06,70592,10400.31,11.52942462,2859.984428
"175",6037124000,23,0,0,0.19,0.17,0.17,0.11,0.07,86881,10137.21,11.54776039,1744.446736
"176",6037124102,23,0,0,0.2,0.09,0.31,0.22,0.01,50064,14166.3,11.54609441,1173.706129
"177",6037124103,23,0,0,0.23,0.15,0.36,0.34,0.05,43787,15590.3,11.52811451,1112.586878
"178",6037124104,23,0,0,0.23,0.08,0.31,0.21,0.07,43816,19893.26,11.52811451,840.8484564
"179",6037124105,23,0,0,0.21,0.07,0.33,0.18,0.06,45764,20255.04,11.52811451,666.4235404
"180",6037124201,23,0,0,0.2,0.14,0.29,0.27,0.09,64364,8915.631,11.51882074,874.7285841
"181",6037124203,23,0,0,0.14,0.11,0.26,0.25,0.05,52561,19041.86,11.55022293,849.2805688
"182",6037124204,23,0,0,0.14,0.1,0.29,0.3,0.12,43385,17503.43,11.55022293,1005.527223
"183",6037124300,23,0,0,0.16,0.15,0.16,0.25,0.05,42826,8685.597,11.51474422,631.6800083
"184",6037124400,23,0,0,0.22,0.14,0.16,0.07,0.06,82500,13086.8,11.51704216,1055.149395
"185",6037124500,23,0,0,0.2,0.11,0.28,0.08,0.01,90565,9376.895,11.64810526,844.5551409
"186",6037124600,23,0,0,0.1,0.18,0.23,0.04,0.08,64712,6222.753,11.61984123,2582.884306
"187",6037124700,23,0,0,0.15,0.16,0.17,0.06,0.06,89674,10645.52,11.59357465,3238.326909
"188",6037124902,23,0,0,0.15,0.21,0.29,0.04,0.1,31852,20699.53,11.51704216,1097.819375
"189",6037124903,23,0,0,0.12,0.17,0.2,0.09,0.12,61429,29101.55,11.54776039,1006.195322
"190",6037125200,23,0,0,0.21,0.09,0.24,0.1,0.1,75260,7764.505,11.5294955,1980.95939
"191",6037125310,24,0,0,0.13,0.09,0.38,0.16,0.05,48958,10601.23,11.54950171,799.3948159
"192",6037125402,23,1,1,0.12,0.06,0.28,0.05,0.07,80299,18185.5,11.53361756,2569.141229
"193",6037125501,23,0,0,0.08,0.08,0.27,0.08,0.06,46767,17032.38,11.54284994,1051.128305
"194",6037125502,23,0,0,0.11,0.14,0.27,0.05,0.1,68700,17276.06,11.54803852,2046.828964
"195",6037125600,23,1,0,0.2,0.18,0.15,0.02,0.06,82401,7119.589,11.66912326,2390.338829
"196",6037127102,23,0,0,0.22,0.06,0.64,0.32,0.08,44955,17418.94,11.6846695,1159.363223
"197",6037127103,23,0,0,0.3,0.1,0.57,0.19,0.03,52096,28751.44,11.61456405,1568.447537
"198",6037127104,23,0,0,0.31,0.09,0.5,0.23,0.11,39067,13981.8,11.68435272,1190.090765
"199",6037127210,24,0,0,0.23,0.08,0.63,0.22,0.12,55997,9820.055,11.99025794,1223.664584
"200",6037127220,23,0,0,0.24,0.14,0.53,0.26,0.11,39645,20012.08,11.80687777,1063.396908
"201",6037127300,23,1,1,0.18,0.13,0.66,0.23,0.06,49375,9313.557,12.08174436,3796.12954
"202",6037127400,24,1,1,0.29,0.06,0.62,0.29,0.05,53695,7872.366,12.29587676,2892.070994
"203",6037127520,24,0,0,0.28,0.09,0.76,0.47,0.09,35728,34678.72,12.06000567,4841.936815
"204",6037127603,23,0,0,0.35,0.06,0.63,0.32,0.09,42292,18419.12,12.32883267,2569.864417
"205",6037127604,23,0,0,0.22,0.14,0.56,0.33,0.07,44798,18816.75,12.43581973,2276.98245
"206",6037127605,23,0,0,0.33,0.02,0.79,0.33,0.06,46071,17385.17,12.32883267,1167.068769
"207",6037127606,23,0,0,0.21,0.12,0.57,0.21,0.06,60904,15824.36,12.20778772,3629.280562
"208",6037127711,22,0,0,0.24,0.1,0.44,0.25,0.1,64018,9806.306,12.08262759,3893.945275
"209",6037127712,22,0,0,0.2,0.07,0.5,0.18,0.05,42662,16175.87,12.12103103,2906.344678
"210",6037127803,23,0,0,0.25,0.18,0.64,0.33,0.05,43071,19359.18,11.77593619,1237.16521
"211",6037127804,23,0,0,0.21,0.08,0.54,0.17,0.09,53792,17663.39,11.89473641,1437.980494
"212",6037127805,23,0,0,0.2,0.14,0.62,0.35,0.05,49457,15287.09,11.85390933,1376.544159
"213",6037127806,23,0,0,0.21,0.09,0.54,0.33,0.06,42946,12483.98,11.85390933,1383.199688
"214",6037127910,23,0,0,0.24,0.11,0.68,0.31,0.1,46190,20316.21,11.77593619,1071.453953
"215",6037127920,23,0,0,0.24,0.08,0.45,0.2,0.06,56458,18828.61,11.63653858,936.9241014
"216",6037128101,22,0,0,0.21,0.11,0.47,0.15,0.09,56023,14907.79,11.63653858,1048.798265
"217",6037128102,23,0,0,0.24,0.07,0.58,0.29,0.04,46699,18462.62,11.74227149,1173.841277
"218",6037128210,24,0,0,0.27,0.03,0.63,0.38,0.07,31168,23585.03,11.73113429,1257.74796
"219",6037128220,23,0,0,0.18,0.12,0.32,0.2,0.03,41570,13574.77,11.66422752,1210.948169
"220",6037128302,23,0,0,0.24,0.08,0.3,0.4,0.04,46413,18798.79,11.85390933,1247.91131
"221",6037128303,24,0,0,0.32,0.05,0.31,0.48,0.09,39488,26128.82,11.84362669,1256.310174
"222",6037128400,23,0,0,0.25,0.11,0.34,0.07,0.04,72500,6755.89,11.90297183,3033.525029
"223",6037128500,23,0,0,0.16,0.14,0.31,0.08,0.05,74375,10926.03,11.73546463,1080.16579
"224",6037128601,23,0,0,0.23,0.07,0.46,0.16,0.09,48173,16594.87,11.73546463,1096.960515
"225",6037128602,23,0,0,0.17,0.16,0.14,0.12,0.07,85284,7927.477,11.67692826,859.7631366
"226",6037128801,23,0,0,0.11,0.15,0.38,0.05,0.07,65449,17993.85,11.91664471,4505.920793
"227",6037128802,23,0,0,0.2,0.14,0.29,0.06,0.02,89735,12454.61,11.78721362,1243.647145
"228",6037128910,23,1,1,0.19,0.11,0.25,0.06,0.08,104392,9292.165,11.77575945,5520.677377
"229",6037131100,23,0,0,0.22,0.16,0.39,0.18,0.03,81613,7514.958,12.72007499,898.8314513
"230",6037131200,23,0,0,0.17,0.16,0.32,0.12,0.03,81929,7842.808,13.09110197,597.8179821
"231",6037131300,23,0,0,0.23,0.13,0.47,0.2,0.04,71848,11819.31,13.328001,735.5141651
"232",6037131400,23,0,0,0.19,0.15,0.56,0.17,0.06,67730,14894.63,13.92093494,880.738931
"233",6037131600,22,0,0,0.21,0.13,0.51,0.3,0.05,77222,6326.619,12.83145517,1077.944327
"234",6037131701,23,0,0,0.24,0.13,0.45,0.18,0.09,71595,21935.71,13.04879399,1123.751915
"235",6037131702,23,0,0,0.24,0.12,0.52,0.24,0.08,68083,13630.68,13.58372945,1166.113124
"236",6037131900,23,0,0,0.17,0.13,0.45,0.16,0.08,86818,9032.029,13.29586683,878.6829522
"237",6037132001,23,0,0,0.23,0.11,0.49,0.14,0.06,83039,9259.449,13.41191039,1050.267274
"238",6037132002,23,0,0,0.21,0.13,0.39,0.15,0.02,109891,5428.529,13.10021891,1026.313051
"239",6037132101,23,0,0,0.21,0.09,0.65,0.16,0.05,73550,14842.88,12.59506202,1154.54112
"240",6037132102,23,0,0,0.21,0.14,0.5,0.16,0.07,49838,10200.71,12.78250401,1122.164466
"241",6037132501,23,0,0,0.22,0.18,0.4,0.25,0.06,60156,16882.13,14.1439342,1216.453675
"242",6037132502,23,0,0,0.18,0.16,0.41,0.16,0.18,52712,16531.91,13.2969311,1296.050811
"243",6037132700,23,0,0,0.26,0.11,0.46,0.3,0.03,64412,9627.929,14.58823142,1230.666278
"244",6037132900,23,0,0,0.18,0.17,0.31,0.13,0.07,81042,8492.438,13.67637814,915.5161098
"245",6037133000,23,0,0,0.21,0.14,0.39,0.23,0.08,72864,12409.86,13.28667479,1158.430453
"246",6037134001,23,0,0,0.23,0.09,0.53,0.39,0.05,63846,17215.14,11.84082938,1406.369996
"247",6037134002,23,0,0,0.24,0.14,0.45,0.27,0.04,54138,12813.57,11.84082938,1373.955187
"248",6037134101,23,0,0,0.26,0.12,0.64,0.33,0.07,69476,13557.7,12.21868346,980.6782301
"249",6037134103,23,0,0,0.21,0.18,0.49,0.14,0.06,81833,11592.43,11.8586098,1024.987094
"250",6037134104,23,0,0,0.23,0.11,0.67,0.22,0.04,60582,18458.26,12.21868346,969.0943277
"251",6037134201,23,0,0,0.23,0.1,0.54,0.22,0.03,91758,8403.203,11.59347741,1259.094353
"252",6037134302,23,0,0,0.18,0.13,0.47,0.12,0.07,103750,8194.676,10.96490305,770.0101971
"253",6037134303,23,0,0,0.16,0.16,0.41,0.22,0.06,78864,9797.801,11.0936932,911.9347794
"254",6037134304,23,0,0,0.19,0.18,0.54,0.16,0.06,64167,7720.897,11.18491889,1026.456359
"255",6037134305,24,0,0,0.31,0.03,0.69,0.47,0.05,37606,30298.06,11.50949454,1127.865463
"256",6037134306,24,0,0,0.21,0.12,0.46,0.21,0.03,69286,17989.07,11.32227028,1056.229026
"257",6037134421,23,0,0,0.22,0.18,0.16,0.02,0.07,140313,5137.346,10.43018258,596.8957327
